unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I3,8,N5,2.004352761945093e-05,2.0030426101095556e-05,4.120818616909619e-08,4.836534825063129e-08,7.157162081535095e-09,67.15000068512447,4.806034386786285e-07,6.71801508147956e-07,-0.027073946828412798,-0.027079701232653637,-66.3225374781344
I3,9,N5,2.0030426101095556e-05,2.001732177861754e-05,4.120707387911066e-08,4.8366998436615016e-08,7.1599245575043554e-09,67.15000067365916,4.807889388597663e-07,6.718055423679426e-07,-0.027074149119898226,-0.027079470498675443,-66.32237535735251
I3,10,N5,2.001732177861754e-05,2.0090362795494566e-05,1.0719917667915343e-07,2.5550378095001517e-08,-8.164879858415192e-08,60.00000063038873,-4.898927966519598e-06,9.956216608061622e-07,-0.027138300049115986,-0.02705747588486774,-66.32219017347829
I3,11,N5,2.0090362795494566e-05,2.011024408259507e-05,6.057451049530803e-08,3.446020162082792e-08,-2.6114308874480107e-08,63.570767813836305,-1.6601066660783798e-06,7.127603408710197e-07,-0.027085104468130873,-0.027073400087771583,-66.32213056915421
I3,12,N5,2.011024408259507e-05,2.0116287467995007e-05,5.120612314550948e-08,3.920487092894802e-08,-1.200125221656146e-08,64.94416519737251,-7.794113065277005e-07,6.780824555584313e-07,-0.027073111723579166,-0.027080262551578936,-66.32210770971248
I3,13,N5,2.0116287467995007e-05,2.0122330384878067e-05,5.120584168341385e-08,3.920506287292813e-08,-1.2000778810485724e-08,64.94455899800106,-7.79385287479551e-07,6.780817841725649e-07,-0.027075906525459926,-0.02707756008461798,-66.3220933638764
I3,14,N5,2.0122330384878067e-05,2.0127915042757236e-05,5.092508987915662e-08,3.9388027767865834e-08,-1.1537062111290785e-08,64.94455907524636,-7.492694118415109e-07,6.773483823526683e-07,-0.027070345193497783,-0.027082191595328785,-66.32209202105469
I3,15,N5,2.0127915042757236e-05,2.013395811986069e-05,5.120593501881081e-08,3.920499467740627e-08,-1.200094034140454e-08,64.94455896014288,-7.793957775795045e-07,6.780819727216282e-07,-0.02707538581559492,-0.027078112003736502,-66.32210290724883
I3,16,N5,2.013395811986069e-05,2.0153839327267103e-05,6.05744543647079e-08,3.4460227038701526e-08,-2.611422732600638e-08,63.57076784272683,-1.6601014827337447e-06,7.127601105255707e-07,-0.027085011810849515,-0.027073513975820748,-66.32212563522684
I3,17,N5,2.0153839327267103e-05,2.0226880111869508e-05,1.0719895509133988e-07,2.5550401371850074e-08,-8.164855371948981e-08,60.000000611924264,-4.898913273132119e-06,9.956201734739245e-07,-0.02713830367576614,-0.027057472415320496,-66.3221836777374
I3,18,N5,2.0226880111869508e-05,2.0213775650166577e-05,4.1207018640385104e-08,4.836708035670947e-08,7.160061716324364e-09,67.15000067695446,4.807981490982167e-07,6.718057424782092e-07,-0.027074089405653836,-0.027079524385781633,-66.32236706347041
I3,19,N5,2.0213775650166577e-05,2.020067395811054e-05,4.1208117181418094e-08,4.836545039462269e-08,7.157333213204598e-09,67.15000083664559,4.8061493125484e-07,6.71801756820306e-07,-0.027073871516132376,-0.027079767524654918,-66.32252735504252
I3,20,N5,2.020067395811054e-05,2.0187574640209343e-05,4.120905900136339e-08,4.8364053310380165e-08,7.154994309016775e-09,67.15000083616121,4.804578738332051e-07,6.717983423380767e-07,-0.02707383124445167,-0.027079812990626458,-66.32266459580204
I3,21,N5,2.0187574640209343e-05,2.017447730034832e-05,4.1209843803944457e-08,4.836288942717735e-08,7.153045623232895e-09,67.15000072583234,4.803270187920007e-07,6.717954992334135e-07,-0.027073821985713748,-0.027079823547412382,-66.32277880380002
I3,22,N5,2.017447730034832e-05,2.016138153902347e-05,4.121047010686172e-08,4.8361960618799774e-08,7.151490511938057e-09,67.15000068684641,4.802225927886161e-07,6.717932304424612e-07,-0.027073852093759433,-0.027079795208461085,-66.32286995098782
I3,23,N5,2.016138153902347e-05,2.0148286957588667e-05,4.1210938260308846e-08,4.836126638908084e-08,7.150328128771997e-09,67.15000067279293,4.801445386577298e-07,6.717915348704228e-07,-0.02707381818025137,-0.02707982722026634,-66.32293810545669
I3,24,N5,2.0148286957588667e-05,2.013519315738326e-05,4.1211248243852266e-08,4.836080673370692e-08,7.149558489854651e-09,67.1500006655913,4.800928573524237e-07,6.717904123316938e-07,-0.027073768170861233,-0.02707987629487869,-66.3229832642855
I3,1,N6,2.0163662475937284e-05,2.011065460652691e-05,3.092505243506135e-08,7.670868050625634e-08,4.578362807119499e-08,67.15000065435878,3.074370654939662e-06,8.072529970598827e-07,-0.027158697497095072,-0.027199865342259308,-62.95047534218116
I3,2,N6,2.011065460652691e-05,2.005764663514005e-05,3.0925036530595837e-08,7.670876202241281e-08,4.578372549181697e-08,67.1500006474765,3.074377196419396e-06,8.072534891475649e-07,-0.02715865907377188,-0.027199903881029476,-62.95047194388585
I3,3,N6,2.005764663514005e-05,2.0004635932298154e-05,3.092461045931325e-08,7.671094538497649e-08,4.578633492566324e-08,67.15000063612682,3.074552419384202e-06,8.072666688321731e-07,-0.027158640764666724,-0.02719992131219876,-62.950379105311704
I3,4,N6,2.0004635932298154e-05,1.9951619867990547e-05,3.09237742136131e-08,7.67152310853693e-08,4.57914568717562e-08,67.15000062234571,3.0748963574365458e-06,8.07292539742368e-07,-0.02715863173257342,-0.02719993030577113,-62.950196943049065
I3,5,N6,1.9951619867990547e-05,1.9898595810500443e-05,3.092252766322856e-08,7.67216206063798e-08,4.579909294315124e-08,67.15000064034847,3.0754091204599845e-06,8.073311120220626e-07,-0.027158618494789108,-0.02719994358509453,-62.94992547091328
I3,6,N6,1.9898595810500443e-05,1.9845561127815258e-05,3.092087100606275e-08,7.673011439826109e-08,4.580924339219834e-08,67.15000065589314,3.076090723832087e-06,8.073823905324288e-07,-0.027158607806861,-0.027199955485753713,-62.94956468370987
I3,7,N6,1.9845561127815258e-05,1.9792513186619908e-05,3.0918804346609704e-08,7.674071377169582e-08,4.582190942508611e-08,67.15000066431595,3.076941248334758e-06,8.074463858872914e-07,-0.02715859180053762,-0.02719997427068951,-62.949114558518474
I3,8,N6,1.9792513186619908e-05,1.9739449351801552e-05,3.0916327785296685e-08,7.675342049736877e-08,4.583709271207209e-08,67.15000066513564,3.0779608061035247e-06,8.075231121199909e-07,-0.027158541637626616,-0.027200033538784373,-62.94857505982594
I3,9,N6,1.9739449351801552e-05,1.9686366986254625e-05,3.091344147095855e-08,7.676823657086337e-08,4.585479509990482e-08,67.15000065270479,3.0791495208882533e-06,8.076125853136645e-07,-0.02715833004693175,-0.027200278107763067,-62.94794599860106
I3,10,N6,1.9686366986254625e-05,1.970985385860649e-05,6.43651055290332e-08,3.4406298972217064e-08,-2.9958806556816135e-08,60.00000061464787,-1.7975284118230846e-06,7.40785533759377e-07,-0.027189482805356276,-0.027162643248295867,-62.94722636267332
I3,11,N6,1.970985385860649e-05,1.98012261428036e-05,1.2609019298111958e-07,2.4942655701493976e-08,-1.011475372796256e-07,56.13517017858802,-5.677934218336859e-06,1.1327463651196016e-06,-0.027256683044019174,-0.02714529627207521,-62.94654001809323
