configuration,pv_scale,n6_line_scale,n8_line_scale,capacity_ray_scale,n6_power_mw,n8_power_mw,termination,objective_eur_per_day,pv_curtailment_n6_mwh,pv_curtailment_n8_mwh,pv_curtailment_total_mwh,curtailed_hours_n6,curtailed_hours_n8,lambda_n6_pv_min,lambda_n6_pv_max,lambda_n8_pv_min,lambda_n8_pv_max,lambda_n6_pv_regimes,lambda_n8_pv_regimes,n6_duration_hours,n6_operating_margin_eur_per_day,n6_unit_operating_margin_eur_per_mw_day,n6_unit_capex_eur_per_mw_day,n6_unit_net_margin_eur_per_mw_day,n8_duration_hours,n8_operating_margin_eur_per_day,n8_unit_operating_margin_eur_per_mw_day,n8_unit_capex_eur_per_mw_day,n8_unit_net_margin_eur_per_mw_day
n6_lines_0p9,1.0,0.9,1.0,0.25,16.624028328626583,21.943139300054515,optimal,391148.9900399144,360.55229269896563,92.45590021235694,453.00819291132257,5,4,2.5823014454190288e-11,60.00000000224325,1.6855722110770404e-10,60.00000000225759,0.000|41.331|52.200|60.000,0.000|8.586|49.917|52.200|60.000,3.3905920000535392,2318.14573362699,139.44548744753655,22.500084382371174,116.94540306516538,2.59333527280942,2340.3798965616224,106.65656652673249,17.705858389071004,88.95070813766148
n6_lines_0p9,1.0,0.9,1.0,0.5,33.248056657253166,43.88627860010903,optimal,386490.46441952593,300.3329572043689,31.658979579369372,331.99193678373825,5,4,4.7819162922541506e-11,60.00000000099729,3.474039465816308e-10,60.000000001010925,0.000|41.331|52.200|60.000,0.000|8.586|49.917|52.200|60.000,3.3905920000535392,4636.291462251655,139.44548729708188,22.500084382371174,116.94540291471071,2.59333527280942,4680.7597879405985,106.65656640863985,17.705858389071004,88.95070801956885
n6_lines_0p9,1.0,0.9,1.0,0.75,49.87208498587975,65.82941790016355,optimal,382082.1269699557,210.97569704070938,0.0,210.97569704070938,5,0,8.546590759609922e-11,60.00000000054642,8.58634139720037,60.00000000055796,0.000|41.331|52.200|60.000,8.586|49.917|52.200|60.000,3.3905920000535392,6954.437190872493,139.4454872468536,22.500084382371174,116.94540286448242,2.59333527280942,5455.070322950088,82.8667561852546,17.705858389071004,65.1608977961836
n6_lines_0p9,1.0,0.9,1.0,1.0,66.49611331450633,87.77255720021806,optimal,377945.62447017495,89.95944091312509,0.0,89.95944091312509,5,0,1.8755452308467904e-10,60.000000000350155,8.58634146284508,60.00000000035904,0.000|41.331|52.200|60.000,8.586|49.917|52.200|60.000,3.3905920000535392,9272.582919410075,139.4454872204874,22.500084382371174,116.94540283811622,2.59333527280942,7273.427089500915,82.86675609677742,17.705858389071004,65.16089770770643
n6_lines_0p9,1.0,0.9,1.0,1.25,83.12014164313291,109.71569650027257,optimal,374737.99057840573,0.0,0.0,0.0,0,0,29.908698533758542,60.00000000025604,38.495039997419184,60.00000000026353,29.909|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,2585.3188916918584,31.10339853355445,22.500084382371174,8.603314151183277,2.59333527280942,5.431760459781612e-06,4.950759675274101e-08,17.705858389071004,-17.705858339563406
n6_lines_0p9,1.0,0.9,1.0,1.5,99.7441699717595,131.6588358003271,optimal,374220.9268011519,0.0,0.0,0.0,0,0,29.90869853688625,60.00000000024057,38.4950399999124,60.00000000025416,29.909|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,3102.3826680416264,31.103398513617407,22.500084382371174,8.603314131246233,2.59333527280942,4.864238854932656e-06,3.694578358804363e-08,17.705858389071004,-17.70585835212522
n6_lines_0p9,1.0,0.9,1.0,1.75,116.36819830038608,153.6019751003816,optimal,373710.4204961364,0.0,0.0,0.0,0,0,38.495039788266865,60.00000000023289,38.49504000051494,60.000000000254374,38.495|41.331|52.200|60.000,38.495|47.081|49.917|52.200|60.000,3.3905920000535392,9.38851725600586e-05,8.067940720170719e-07,22.500084382371174,-22.5000835755771,2.59333527280942,4.777244023840556e-06,3.1101449188518196e-08,17.705858389071004,-17.705858357969554
n6_lines_0p9,1.0,0.9,1.0,2.0,132.99222662901266,175.54511440043612,optimal,373710.4204962444,0.0,0.0,0.0,0,0,38.49503999855198,60.00000000020864,38.495040000451894,60.00000000023003,38.495|41.331|52.200|60.000,38.495|47.081|49.917|52.200|60.000,3.3905920000535392,5.435721743262062e-06,4.0872477144286286e-08,22.500084382371174,-22.500084341498695,2.59333527280942,4.776953177395916e-06,2.7212111221159956e-08,17.705858389071004,-17.705858361858894
n6_lines_0p9,1.0,0.9,1.0,2.25,149.61625495763926,197.48825370049065,optimal,373710.4204962626,0.0,0.0,0.0,0,0,38.49503999940481,60.00000000019644,38.49504000050384,60.00000000021855,38.495|41.331|52.200|60.000,38.495|47.081|49.917|52.200|60.000,3.3905920000535392,5.099855107393087e-06,3.40862368787202e-08,22.500084382371174,-22.500084348284936,2.5933352728094197,4.76753914340335e-06,2.414087447769814e-08,17.705858389071,-17.705858364930126
n6_lines_1p1,1.0,1.1,1.0,0.0,0.0,0.0,optimal,386430.37435596716,72.64750433900193,336.1144898980712,408.76199423707317,4,5,2.722003100223468e-10,60.00000000585001,5.117753038086637e-11,60.00000000587055,0.000|23.219|52.200|60.000,0.000|52.200|60.000,0.0,5.371369449741767e-06,,,,0.0,5.368370147932612e-06,,,
n6_lines_1p1,1.0,1.1,1.0,0.25,16.624028328626583,21.943139300054515,optimal,381911.6569847102,18.449445449987365,271.97461580413574,290.4240612541231,2,5,9.23996406210855e-10,60.000000002251305,6.83227763906567e-11,60.00000000227155,0.000|23.219|52.200|60.000,0.000|52.200|60.000,3.3905920000535392,1691.8981653910216,101.7742590391026,22.500084382371174,79.27417465673143,2.59333527280942,2340.379896595112,106.65656652825868,17.705858389071004,88.95070813918767
n6_lines_1p1,1.0,1.1,1.0,0.5,33.248056657253166,43.88627860010903,optimal,378222.98858377844,0.0,187.98744998132588,187.98744998132588,0,5,23.21905387344921,60.00000000100423,8.868196580885758e-11,60.00000000102305,23.219|52.200|60.000,0.000|52.200|60.000,3.3905920000535392,1839.8194718653285,55.33615064578417,22.500084382371174,32.836066263413,2.59333527280942,4680.759788186081,106.65656641423345,17.705858389071004,88.95070802516244
n6_lines_1p1,1.0,1.1,1.0,0.75,49.87208498587975,65.82941790016355,optimal,374962.698958819,0.0,93.7573240312513,93.7573240312513,0,5,23.21905387593844,60.000000000551715,1.668044729464034e-10,60.00000000056804,23.219|52.200|60.000,0.000|52.200|60.000,3.3905920000535392,2759.729205054335,55.33615059077027,22.500084382371174,32.8360662083991,2.59333527280942,7021.139679739409,106.65656637565324,17.705858389071004,88.95070798658224
n6_lines_1p1,1.0,1.1,1.0,1.0,66.49611331450633,87.77255720021806,optimal,371715.41786963306,0.0,0.0,0.0,0,0,38.49503985438149,60.00000000035533,27.51485285064058,60.00000000036864,38.495|52.200|60.000,27.515|52.200|60.000,3.3905920000535392,2.435802737619233e-05,3.6630753531392566e-07,22.500084382371174,-22.50008401606364,2.59333527280942,2670.2462465471285,30.422336225843658,17.705858389071004,12.716477836772654
n6_lines_1p1,1.0,1.1,1.0,1.25,83.12014164313291,109.71569650027257,optimal,371047.8563189488,0.0,0.0,0.0,0,0,38.49504000043038,60.00000000036948,27.514853114215573,60.00000000037491,38.495|52.200|60.000,27.515|52.200|60.000,3.3905920000535392,4.808276900852908e-06,5.7847313608977116e-08,22.500084382371174,-22.50008432452386,2.59333527280942,3337.80775775321,30.422335766194745,17.705858389071004,12.716477377123741
n6_lines_1p1,1.0,1.1,1.0,1.5,99.7441699717595,131.6588358003271,optimal,370695.06394281285,0.0,0.0,0.0,0,0,38.4950400014866,60.000000000353005,38.49503999561803,60.000000000352635,38.495|44.591|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.752451552322757e-06,4.7646409345712285e-08,22.500084382371174,-22.500084334724765,2.59333527280942,6.305725036197154e-06,4.789443107153381e-08,17.705858389071004,-17.705858341176572
n6_lines_1p1,1.0,1.1,1.0,1.75,116.36819830038608,153.6019751003816,optimal,370695.0639427306,0.0,0.0,0.0,0,0,38.49504000144465,60.0000000003218,38.49503999907765,60.00000000031954,38.495|44.591|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.748679067796683e-06,4.080736092122626e-08,22.500084382371174,-22.500084341563813,2.59333527280942,5.171769083014461e-06,3.3669938681677885e-08,17.705858389071004,-17.705858355401066
n6_lines_1p1,1.0,1.1,1.0,2.0,132.99222662901266,175.54511440043612,optimal,370695.0639423324,0.0,0.0,0.0,0,0,38.49504000147408,60.00000000030336,38.495039999650835,60.000000000299806,38.495|44.591|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.744690949518984e-06,3.567645320169348e-08,22.500084382371174,-22.50008434669472,2.59333527280942,4.98640932701843e-06,2.84052868349496e-08,17.705858389071004,-17.70585836066572
n6_lines_1p1,1.0,1.1,1.0,2.25,149.61625495763926,197.48825370049065,optimal,370695.06394272664,0.0,0.0,0.0,0,0,38.495040001501074,60.00000000029165,38.49503999988976,60.000000000287216,38.495|44.591|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.741685103281079e-06,3.1692312473825715e-08,22.500084382371174,-22.50008435067886,2.5933352728094197,4.908554425822627e-06,2.485491837538301e-08,17.705858389071,-17.70585836421608
