hour,node,tier,wtp_eur_per_mwh,shed_mw,bound_mw,xi_shed_dual
18,N1,T04_450,450.0,-9.882045119222043e-09,0.5004,-7.721683833924483e-08
18,N1,T05_600,600.0,-9.916070565595568e-09,0.5004,-7.721683833431062e-08
18,N1,T06_800,800.0,-9.939384297372236e-09,0.5004,-7.721683833092977e-08
18,N1,T07_1000,1000.0,-9.95256162402941e-09,0.5004,-7.721683832901887e-08
18,N1,T08_1300,1300.0,-9.964226798447716e-09,0.5004,-7.721683832732723e-08
18,N1,T09_1600,1600.0,-9.971287298753752e-09,0.5004,-7.721683832630335e-08
18,N1,T10_2000,2000.0,-9.977269111513162e-09,0.5004,-7.721683832543591e-08
18,N1,T_VOLL,10000.0,-9.995600473195931e-09,45.036,9.030924018643406e-09
18,N2,T01_100,100.0,-7.817834706367758e-09,3.0024,-4.536139729135447e-09
18,N2,T02_200,200.0,-9.636305784229849e-09,3.0024,-4.536139721810276e-09
18,N2,T03_300,300.0,-9.801621336844475e-09,3.0024,-4.5361397211443535e-09
18,N2,T04_450,450.0,-9.882045119202458e-09,3.0024,-4.536139720820391e-09
18,N2,T05_600,600.0,-9.916070565585654e-09,3.0024,-4.536139720683328e-09
18,N2,T06_800,800.0,-9.939384297367065e-09,3.0024,-4.536139720589415e-09
18,N2,T07_1000,1000.0,-9.952561624026242e-09,3.0024,-4.536139720536337e-09
18,N2,T08_1300,1300.0,-9.964226798445915e-09,3.0024,-4.536139720489345e-09
18,N2,T09_1600,1600.0,-9.971287298752591e-09,3.0024,-4.5361397204609055e-09
18,N2,T10_2000,2000.0,-9.977269111512435e-09,3.0024,-4.536139720436809e-09
18,N2,T_VOLL,10000.0,-9.99560047319593e-09,270.216,9.838487336440577e-09
18,N3,T01_100,100.0,-7.817834706463986e-09,3.0024,-4.536139729135447e-09
18,N3,T02_200,200.0,-9.636305784232522e-09,3.0024,-4.536139721810274e-09
18,N3,T03_300,300.0,-9.80162133684527e-09,3.0024,-4.536139721144351e-09
18,N3,T04_450,450.0,-9.88204511920274e-09,3.0024,-4.536139720820388e-09
18,N3,T05_600,600.0,-9.916070565585796e-09,3.0024,-4.536139720683327e-09
18,N3,T06_800,800.0,-9.93938429736714e-09,3.0024,-4.536139720589414e-09
18,N3,T07_1000,1000.0,-9.952561624026289e-09,3.0024,-4.5361397205363336e-09
18,N3,T08_1300,1300.0,-9.964226798445941e-09,3.0024,-4.536139720489342e-09
18,N3,T09_1600,1600.0,-9.97128729875261e-09,3.0024,-4.536139720460903e-09
18,N3,T10_2000,2000.0,-9.977269111512445e-09,3.0024,-4.5361397204368055e-09
18,N3,T_VOLL,10000.0,-9.995600473195931e-09,270.216,9.838487336440577e-09
18,N4,T01_100,100.0,-7.817834706418221e-09,3.0024,-4.5361397291354485e-09
18,N4,T02_200,200.0,-9.636305784231252e-09,3.0024,-4.536139721810279e-09
18,N4,T03_300,300.0,-9.801621336844892e-09,3.0024,-4.536139721144357e-09
18,N4,T04_450,450.0,-9.882045119202607e-09,3.0024,-4.536139720820395e-09
18,N4,T05_600,600.0,-9.916070565585728e-09,3.0024,-4.536139720683331e-09
18,N4,T06_800,800.0,-9.939384297367103e-09,3.0024,-4.5361397205894195e-09
18,N4,T07_1000,1000.0,-9.952561624026267e-09,3.0024,-4.5361397205363385e-09
18,N4,T08_1300,1300.0,-9.964226798445928e-09,3.0024,-4.536139720489349e-09
18,N4,T09_1600,1600.0,-9.971287298752601e-09,3.0024,-4.536139720460909e-09
18,N4,T10_2000,2000.0,-9.97726911151244e-09,3.0024,-4.536139720436812e-09
18,N4,T_VOLL,10000.0,-9.995600473195931e-09,270.216,9.838487336440577e-09
18,N5,T01_100,100.0,-7.817834713092588e-09,0.5004,-7.72168386385884e-08
18,N5,T02_200,200.0,-9.636305784416651e-09,0.5004,-7.72168383748811e-08
18,N5,T03_300,300.0,-9.801621336900051e-09,0.5004,-7.721683835090782e-08
18,N5,T04_450,450.0,-9.882045119222109e-09,0.5004,-7.721683833924516e-08
18,N5,T05_600,600.0,-9.916070565595601e-09,0.5004,-7.721683833431092e-08
18,N5,T06_800,800.0,-9.939384297372253e-09,0.5004,-7.721683833093009e-08
18,N5,T07_1000,1000.0,-9.95256162402942e-09,0.5004,-7.721683832901917e-08
18,N5,T08_1300,1300.0,-9.964226798447723e-09,0.5004,-7.721683832732755e-08
18,N5,T09_1600,1600.0,-9.971287298753756e-09,0.5004,-7.721683832630367e-08
18,N5,T10_2000,2000.0,-9.977269111513165e-09,0.5004,-7.72168383254362e-08
18,N5,T_VOLL,10000.0,-9.995600473195931e-09,45.036,9.030924018643406e-09
19,N1,T01_100,100.0,-7.817834712044259e-09,0.5052000000000001,-7.638817508558676e-08
19,N1,T02_200,200.0,-9.636305784387531e-09,0.5052000000000001,-7.638817482686673e-08
19,N1,T03_300,300.0,-9.801621336891388e-09,0.5052000000000001,-7.638817480334682e-08
19,N1,T04_450,450.0,-9.882045119219045e-09,0.5052000000000001,-7.638817479190471e-08
19,N1,T05_600,600.0,-9.916070565594051e-09,0.5052000000000001,-7.638817478706383e-08
19,N1,T06_800,800.0,-9.939384297371444e-09,0.5052000000000001,-7.638817478374691e-08
19,N1,T07_1000,1000.0,-9.952561624028926e-09,0.5052000000000001,-7.638817478187215e-08
19,N1,T08_1300,1300.0,-9.96422679844744e-09,0.5052000000000001,-7.638817478021252e-08
19,N1,T09_1600,1600.0,-9.971287298753575e-09,0.5052000000000001,-7.6388174779208e-08
19,N1,T10_2000,2000.0,-9.977269111513051e-09,0.5052000000000001,-7.638817477835695e-08
19,N1,T_VOLL,10000.0,-9.995600473195926e-09,45.468,9.040131391387888e-09
19,N2,T01_100,100.0,-7.817834703319692e-09,3.0312,-4.398029137801259e-09
19,N2,T02_200,200.0,-9.63630578414518e-09,3.0312,-4.3980291306146246e-09
19,N2,T03_300,300.0,-9.801621336819284e-09,3.0312,-4.398029129961294e-09
19,N2,T04_450,450.0,-9.882045119193553e-09,3.0312,-4.398029129643458e-09
19,N2,T05_600,600.0,-9.916070565581144e-09,3.0312,-4.398029129508989e-09
19,N2,T06_800,800.0,-9.939384297364712e-09,3.0312,-4.398029129416854e-09
19,N2,T07_1000,1000.0,-9.952561624024802e-09,3.0312,-4.398029129364773e-09
19,N2,T08_1300,1300.0,-9.964226798445096e-09,3.0312,-4.398029129318675e-09
19,N2,T09_1600,1600.0,-9.971287298752065e-09,3.0312,-4.398029129290772e-09
19,N2,T10_2000,2000.0,-9.977269111512105e-09,3.0312,-4.398029129267131e-09
19,N2,T_VOLL,10000.0,-9.995600473195918e-09,272.808,9.840021898564657e-09
19,N3,T01_100,100.0,-7.817834703021045e-09,3.0312,-4.398029137801112e-09
19,N3,T02_200,200.0,-9.636305784136885e-09,3.0312,-4.398029130614478e-09
19,N3,T03_300,300.0,-9.801621336816816e-09,3.0312,-4.398029129961149e-09
19,N3,T04_450,450.0,-9.882045119192681e-09,3.0312,-4.39802912964331e-09
19,N3,T05_600,600.0,-9.916070565580702e-09,3.0312,-4.398029129508842e-09
19,N3,T06_800,800.0,-9.939384297364482e-09,3.0312,-4.398029129416707e-09
19,N3,T07_1000,1000.0,-9.952561624024661e-09,3.0312,-4.398029129364631e-09
19,N3,T08_1300,1300.0,-9.964226798445017e-09,3.0312,-4.398029129318527e-09
19,N3,T09_1600,1600.0,-9.971287298752012e-09,3.0312,-4.398029129290624e-09
19,N3,T10_2000,2000.0,-9.977269111512071e-09,3.0312,-4.398029129266984e-09
19,N3,T_VOLL,10000.0,-9.995600473195916e-09,272.808,9.840021898564657e-09
19,N4,T01_100,100.0,-7.817834701949848e-09,3.0312,-4.398029137800732e-09
19,N4,T02_200,200.0,-9.63630578410713e-09,3.0312,-4.398029130614097e-09
19,N4,T03_300,300.0,-9.801621336807963e-09,3.0312,-4.398029129960765e-09
19,N4,T04_450,450.0,-9.882045119189551e-09,3.0312,-4.3980291296429305e-09
19,N4,T05_600,600.0,-9.916070565579119e-09,3.0312,-4.398029129508462e-09
19,N4,T06_800,800.0,-9.939384297363655e-09,3.0312,-4.3980291294163244e-09
19,N4,T07_1000,1000.0,-9.952561624024155e-09,3.0312,-4.398029129364248e-09
19,N4,T08_1300,1300.0,-9.964226798444729e-09,3.0312,-4.398029129318146e-09
19,N4,T09_1600,1600.0,-9.971287298751827e-09,3.0312,-4.398029129290245e-09
19,N4,T10_2000,2000.0,-9.977269111511956e-09,3.0312,-4.398029129266603e-09
19,N4,T_VOLL,10000.0,-9.995600473195913e-09,272.808,9.840021898564657e-09
19,N5,T01_100,100.0,-7.817834713024734e-09,0.5052000000000001,-7.638817508559778e-08
19,N5,T02_200,200.0,-9.636305784414767e-09,0.5052000000000001,-7.638817482687775e-08
19,N5,T03_300,300.0,-9.80162133689949e-09,0.5052000000000001,-7.638817480335786e-08
19,N5,T04_450,450.0,-9.88204511922191e-09,0.5052000000000001,-7.638817479191575e-08
19,N5,T05_600,600.0,-9.916070565595502e-09,0.5052000000000001,-7.638817478707485e-08
19,N5,T06_800,800.0,-9.939384297372202e-09,0.5052000000000001,-7.638817478375795e-08
19,N5,T07_1000,1000.0,-9.952561624029389e-09,0.5052000000000001,-7.638817478188317e-08
19,N5,T08_1300,1300.0,-9.964226798447705e-09,0.5052000000000001,-7.638817478022353e-08
19,N5,T09_1600,1600.0,-9.971287298753744e-09,0.5052000000000001,-7.638817477921903e-08
19,N5,T10_2000,2000.0,-9.977269111513157e-09,0.5052000000000001,-7.638817477836799e-08
19,N5,T_VOLL,10000.0,-9.995600473195931e-09,45.468,9.040131391387888e-09
20,N1,T01_100,100.0,-7.817834711155147e-09,0.5562,-6.846692923201412e-08
20,N1,T02_200,200.0,-9.636305784362833e-09,0.5562,-6.846692901856492e-08
20,N1,T03_300,300.0,-9.80162133688404e-09,0.5562,-6.846692899916052e-08
20,N1,T04_450,450.0,-9.882045119216448e-09,0.5562,-6.846692898972056e-08
20,N1,T05_600,600.0,-9.916070565592736e-09,0.5562,-6.846692898572671e-08
20,N1,T06_800,800.0,-9.939384297370759e-09,0.5562,-6.846692898299022e-08
20,N1,T07_1000,1000.0,-9.952561624028506e-09,0.5562,-6.846692898144347e-08
20,N1,T08_1300,1300.0,-9.964226798447202e-09,0.5562,-6.846692898007425e-08
20,N1,T09_1600,1600.0,-9.971287298753422e-09,0.5562,-6.846692897924549e-08
20,N1,T10_2000,2000.0,-9.977269111512955e-09,0.5562,-6.846692897854337e-08
20,N1,T_VOLL,10000.0,-9.995600473195926e-09,50.058,9.128145233601518e-09
20,N2,T01_100,100.0,-7.817834702123953e-09,3.3372,-3.0778215030883132e-09
20,N2,T02_200,200.0,-9.636305784111966e-09,3.3372,-3.0778214971591906e-09
20,N2,T03_300,300.0,-9.801621336809402e-09,3.3372,-3.0778214966201806e-09
20,N2,T04_450,450.0,-9.882045119190059e-09,3.3372,-3.077821496357958e-09
20,N2,T05_600,600.0,-9.916070565579375e-09,3.3372,-3.077821496247019e-09
20,N2,T06_800,800.0,-9.939384297363791e-09,3.3372,-3.0778214961710054e-09
20,N2,T07_1000,1000.0,-9.952561624024237e-09,3.3372,-3.07782149612804e-09
20,N2,T08_1300,1300.0,-9.964226798444775e-09,3.3372,-3.077821496090006e-09
20,N2,T09_1600,1600.0,-9.971287298751857e-09,3.3372,-3.077821496066985e-09
20,N2,T10_2000,2000.0,-9.977269111511974e-09,3.3372,-3.0778214960474817e-09
20,N2,T_VOLL,10000.0,-9.995600473195913e-09,300.348,9.854690872266927e-09
20,N3,T01_100,100.0,-7.817834701833131e-09,3.3372,-3.07782150308817e-09
20,N3,T02_200,200.0,-9.636305784103887e-09,3.3372,-3.0778214971590475e-09
20,N3,T03_300,300.0,-9.801621336806999e-09,3.3372,-3.0778214966200375e-09
20,N3,T04_450,450.0,-9.88204511918921e-09,3.3372,-3.077821496357816e-09
20,N3,T05_600,600.0,-9.916070565578945e-09,3.3372,-3.0778214962468773e-09
20,N3,T06_800,800.0,-9.939384297363566e-09,3.3372,-3.077821496170861e-09
20,N3,T07_1000,1000.0,-9.9525616240241e-09,3.3372,-3.077821496127897e-09
20,N3,T08_1300,1300.0,-9.964226798444697e-09,3.3372,-3.0778214960898644e-09
20,N3,T09_1600,1600.0,-9.971287298751807e-09,3.3372,-3.077821496066843e-09
20,N3,T10_2000,2000.0,-9.977269111511942e-09,3.3372,-3.0778214960473395e-09
20,N3,T_VOLL,10000.0,-9.995600473195913e-09,300.348,9.854690872266927e-09
20,N4,T01_100,100.0,-7.817834700791653e-09,3.3372,-3.0778215030877967e-09
20,N4,T02_200,200.0,-9.636305784074958e-09,3.3372,-3.077821497158676e-09
20,N4,T03_300,300.0,-9.801621336798391e-09,3.3372,-3.077821496619665e-09
20,N4,T04_450,450.0,-9.882045119186166e-09,3.3372,-3.077821496357443e-09
20,N4,T05_600,600.0,-9.916070565577405e-09,3.3372,-3.077821496246503e-09
20,N4,T06_800,800.0,-9.939384297362762e-09,3.3372,-3.07782149617049e-09
20,N4,T07_1000,1000.0,-9.952561624023607e-09,3.3372,-3.077821496127524e-09
20,N4,T08_1300,1300.0,-9.964226798444416e-09,3.3372,-3.0778214960894897e-09
20,N4,T09_1600,1600.0,-9.971287298751627e-09,3.3372,-3.0778214960664705e-09
20,N4,T10_2000,2000.0,-9.97726911151183e-09,3.3372,-3.0778214960469647e-09
20,N4,T_VOLL,10000.0,-9.995600473195908e-09,300.348,9.854690872266927e-09
20,N5,T01_100,100.0,-7.817834712310541e-09,0.5562,-6.84669292320254e-08
20,N5,T02_200,200.0,-9.636305784394928e-09,0.5562,-6.84669290185762e-08
20,N5,T03_300,300.0,-9.801621336893588e-09,0.5562,-6.846692899917181e-08
20,N5,T04_450,450.0,-9.882045119219823e-09,0.5562,-6.846692898973182e-08
20,N5,T05_600,600.0,-9.916070565594445e-09,0.5562,-6.8466928985738e-08
20,N5,T06_800,800.0,-9.93938429737165e-09,0.5562,-6.846692898300149e-08
20,N5,T07_1000,1000.0,-9.952561624029052e-09,0.5562,-6.846692898145476e-08
20,N5,T08_1300,1300.0,-9.964226798447513e-09,0.5562,-6.846692898008552e-08
20,N5,T09_1600,1600.0,-9.97128729875362e-09,0.5562,-6.846692897925678e-08
20,N5,T10_2000,2000.0,-9.977269111513079e-09,0.5562,-6.846692897855464e-08
20,N5,T_VOLL,10000.0,-9.995600473195931e-09,50.058,9.128145233601516e-09
21,N1,T01_100,100.0,-7.817834711469779e-09,0.5388000000000001,-7.100093920462207e-08
21,N1,T02_200,200.0,-9.636305784371573e-09,0.5388000000000001,-7.100093897716397e-08
21,N1,T03_300,300.0,-9.80162133688664e-09,0.5388000000000001,-7.100093895648603e-08
21,N1,T04_450,450.0,-9.882045119217366e-09,0.5388000000000001,-7.100093894642651e-08
21,N1,T05_600,600.0,-9.916070565593201e-09,0.5388000000000001,-7.100093894217056e-08
21,N1,T06_800,800.0,-9.939384297371e-09,0.5388000000000001,-7.100093893925446e-08
21,N1,T07_1000,1000.0,-9.952561624028655e-09,0.5388000000000001,-7.10009389376062e-08
21,N1,T08_1300,1300.0,-9.964226798447286e-09,0.5388000000000001,-7.10009389361471e-08
21,N1,T09_1600,1600.0,-9.971287298753475e-09,0.5388000000000001,-7.100093893526396e-08
21,N1,T10_2000,2000.0,-9.977269111512988e-09,0.5388000000000001,-7.100093893451576e-08
21,N1,T_VOLL,10000.0,-9.995600473195926e-09,48.492000000000004,9.099989567426063e-09
21,N2,T01_100,100.0,-7.81783470251861e-09,3.2327999999999997,-3.5001564961869163e-09
21,N2,T02_200,200.0,-9.636305784122929e-09,3.2327999999999997,-3.500156489868662e-09
21,N2,T03_300,300.0,-9.801621336812663e-09,3.2327999999999997,-3.5001564892942763e-09
21,N2,T04_450,450.0,-9.882045119191212e-09,3.2327999999999997,-3.5001564890148456e-09
21,N2,T05_600,600.0,-9.91607056557996e-09,3.2327999999999997,-3.500156488896625e-09
21,N2,T06_800,800.0,-9.939384297364095e-09,3.2327999999999997,-3.50015648881562e-09
21,N2,T07_1000,1000.0,-9.952561624024424e-09,3.2327999999999997,-3.500156488769836e-09
21,N2,T08_1300,1300.0,-9.964226798444881e-09,3.2327999999999997,-3.5001564887293074e-09
21,N2,T09_1600,1600.0,-9.971287298751926e-09,3.2327999999999997,-3.5001564887047745e-09
21,N2,T10_2000,2000.0,-9.977269111512017e-09,3.2327999999999997,-3.5001564886839924e-09
21,N2,T_VOLL,10000.0,-9.995600473195914e-09,290.952,9.849998261237685e-09
21,N3,T01_100,100.0,-7.817834702257632e-09,3.2327999999999997,-3.5001564961867732e-09
21,N3,T02_200,200.0,-9.63630578411568e-09,3.2327999999999997,-3.50015648986852e-09
21,N3,T03_300,300.0,-9.801621336810506e-09,3.2327999999999997,-3.500156489294134e-09
21,N3,T04_450,450.0,-9.88204511919045e-09,3.2327999999999997,-3.5001564890147017e-09
21,N3,T05_600,600.0,-9.916070565579574e-09,3.2327999999999997,-3.500156488896481e-09
21,N3,T06_800,800.0,-9.939384297363893e-09,3.2327999999999997,-3.5001564888154798e-09
21,N3,T07_1000,1000.0,-9.9525616240243e-09,3.2327999999999997,-3.5001564887696957e-09
21,N3,T08_1300,1300.0,-9.964226798444811e-09,3.2327999999999997,-3.5001564887291635e-09
21,N3,T09_1600,1600.0,-9.97128729875188e-09,3.2327999999999997,-3.500156488704632e-09
21,N3,T10_2000,2000.0,-9.977269111511989e-09,3.2327999999999997,-3.5001564886838484e-09
21,N3,T_VOLL,10000.0,-9.995600473195914e-09,290.952,9.849998261237685e-09
21,N4,T01_100,100.0,-7.817834701273214e-09,3.2327999999999997,-3.5001564961864076e-09
21,N4,T02_200,200.0,-9.636305784088335e-09,3.2327999999999997,-3.500156489868153e-09
21,N4,T03_300,300.0,-9.801621336802371e-09,3.2327999999999997,-3.5001564892937676e-09
21,N4,T04_450,450.0,-9.882045119187574e-09,3.2327999999999997,-3.5001564890143344e-09
21,N4,T05_600,600.0,-9.916070565578118e-09,3.2327999999999997,-3.500156488896114e-09
21,N4,T06_800,800.0,-9.939384297363134e-09,3.2327999999999997,-3.5001564888151112e-09
21,N4,T07_1000,1000.0,-9.952561624023835e-09,3.2327999999999997,-3.5001564887693272e-09
21,N4,T08_1300,1300.0,-9.964226798444547e-09,3.2327999999999997,-3.500156488728797e-09
21,N4,T09_1600,1600.0,-9.97128729875171e-09,3.2327999999999997,-3.5001564887042657e-09
21,N4,T10_2000,2000.0,-9.977269111511881e-09,3.2327999999999997,-3.500156488683482e-09
21,N4,T_VOLL,10000.0,-9.99560047319591e-09,290.952,9.849998261237685e-09
21,N5,T01_100,100.0,-7.817834712540891e-09,0.5388000000000001,-7.1000939204633e-08
21,N5,T02_200,200.0,-9.636305784401327e-09,0.5388000000000001,-7.100093897717493e-08
21,N5,T03_300,300.0,-9.801621336895492e-09,0.5388000000000001,-7.100093895649699e-08
21,N5,T04_450,450.0,-9.882045119220496e-09,0.5388000000000001,-7.100093894643745e-08
21,N5,T05_600,600.0,-9.916070565594786e-09,0.5388000000000001,-7.100093894218151e-08
21,N5,T06_800,800.0,-9.939384297371828e-09,0.5388000000000001,-7.100093893926539e-08
21,N5,T07_1000,1000.0,-9.95256162402916e-09,0.5388000000000001,-7.100093893761715e-08
21,N5,T08_1300,1300.0,-9.964226798447574e-09,0.5388000000000001,-7.100093893615806e-08
21,N5,T09_1600,1600.0,-9.971287298753662e-09,0.5388000000000001,-7.100093893527494e-08
21,N5,T10_2000,2000.0,-9.977269111513105e-09,0.5388000000000001,-7.10009389345267e-08
21,N5,T_VOLL,10000.0,-9.995600473195931e-09,48.492000000000004,9.099989567426063e-09
22,N1,T01_100,100.0,-7.817834714554218e-09,0.4223999999999999,-9.33222208428389e-08
22,N1,T02_200,200.0,-9.636305784457252e-09,0.4223999999999999,-9.332222047274718e-08
22,N1,T03_300,300.0,-9.801621336912132e-09,0.4223999999999999,-9.332222043910264e-08
22,N1,T04_450,450.0,-9.882045119226379e-09,0.4223999999999999,-9.332222042273506e-08
22,N1,T05_600,600.0,-9.916070565597764e-09,0.4223999999999999,-9.33222204158103e-08
22,N1,T06_800,800.0,-9.939384297373381e-09,0.4223999999999999,-9.332222041106558e-08
22,N1,T07_1000,1000.0,-9.952561624030112e-09,0.4223999999999999,-9.332222040838374e-08
22,N1,T08_1300,1300.0,-9.964226798448115e-09,0.4223999999999999,-9.332222040600969e-08
22,N1,T09_1600,1600.0,-9.971287298754009e-09,0.4223999999999999,-9.332222040457276e-08
22,N1,T10_2000,2000.0,-9.977269111513324e-09,0.4223999999999999,-9.332222040335538e-08
22,N1,T_VOLL,10000.0,-9.995600473195931e-09,38.01599999999999,8.851975328904247e-09
22,N2,T01_100,100.0,-7.817834706639259e-09,2.5344,-7.220370078767688e-09
22,N2,T02_200,200.0,-9.636305784237391e-09,2.5344,-7.220370068487417e-09
22,N2,T03_300,300.0,-9.801621336846718e-09,2.5344,-7.2203700675528495e-09
22,N2,T04_450,450.0,-9.882045119203253e-09,2.5344,-7.220370067098193e-09
22,N2,T05_600,600.0,-9.916070565586056e-09,2.5344,-7.220370066905839e-09
22,N2,T06_800,800.0,-9.939384297367273e-09,2.5344,-7.2203700667740416e-09
22,N2,T07_1000,1000.0,-9.952561624026372e-09,2.5344,-7.220370066699546e-09
22,N2,T08_1300,1300.0,-9.964226798445988e-09,2.5344,-7.220370066633599e-09
22,N2,T09_1600,1600.0,-9.971287298752639e-09,2.5344,-7.220370066593686e-09
22,N2,T10_2000,2000.0,-9.977269111512464e-09,2.5344,-7.220370066559869e-09
22,N2,T_VOLL,10000.0,-9.99560047319593e-09,228.096,9.808662554817387e-09
22,N3,T01_100,100.0,-7.817834706753448e-09,2.5344,-7.2203700787676865e-09
22,N3,T02_200,200.0,-9.636305784240563e-09,2.5344,-7.220370068487413e-09
22,N3,T03_300,300.0,-9.801621336847663e-09,2.5344,-7.220370067552844e-09
22,N3,T04_450,450.0,-9.882045119203587e-09,2.5344,-7.220370067098188e-09
22,N3,T05_600,600.0,-9.916070565586225e-09,2.5344,-7.220370066905834e-09
22,N3,T06_800,800.0,-9.939384297367363e-09,2.5344,-7.220370066774037e-09
22,N3,T07_1000,1000.0,-9.952561624026424e-09,2.5344,-7.220370066699544e-09
22,N3,T08_1300,1300.0,-9.964226798446019e-09,2.5344,-7.2203700666335946e-09
22,N3,T09_1600,1600.0,-9.971287298752659e-09,2.5344,-7.2203700665936815e-09
22,N3,T10_2000,2000.0,-9.977269111512477e-09,2.5344,-7.220370066559864e-09
22,N3,T_VOLL,10000.0,-9.995600473195931e-09,228.096,9.808662554817387e-09
22,N4,T01_100,100.0,-7.817834706719313e-09,2.5344,-7.220370078767701e-09
22,N4,T02_200,200.0,-9.636305784239615e-09,2.5344,-7.22037006848743e-09
22,N4,T03_300,300.0,-9.80162133684738e-09,2.5344,-7.220370067552862e-09
22,N4,T04_450,450.0,-9.882045119203486e-09,2.5344,-7.220370067098203e-09
22,N4,T05_600,600.0,-9.916070565586173e-09,2.5344,-7.2203700669058495e-09
22,N4,T06_800,800.0,-9.939384297367336e-09,2.5344,-7.220370066774054e-09
22,N4,T07_1000,1000.0,-9.95256162402641e-09,2.5344,-7.220370066699558e-09
22,N4,T08_1300,1300.0,-9.964226798446009e-09,2.5344,-7.220370066633611e-09
22,N4,T09_1600,1600.0,-9.971287298752652e-09,2.5344,-7.220370066593697e-09
22,N4,T10_2000,2000.0,-9.977269111512473e-09,2.5344,-7.22037006655988e-09
22,N4,T_VOLL,10000.0,-9.995600473195931e-09,228.096,9.808662554817387e-09
22,N5,T01_100,100.0,-7.817834714572253e-09,0.4223999999999999,-9.332222084283898e-08
22,N5,T02_200,200.0,-9.636305784457754e-09,0.4223999999999999,-9.332222047274726e-08
22,N5,T03_300,300.0,-9.80162133691228e-09,0.4223999999999999,-9.332222043910274e-08
22,N5,T04_450,450.0,-9.882045119226432e-09,0.4223999999999999,-9.332222042273512e-08
22,N5,T05_600,600.0,-9.91607056559779e-09,0.4223999999999999,-9.332222041581036e-08
22,N5,T06_800,800.0,-9.939384297373394e-09,0.4223999999999999,-9.332222041106563e-08
22,N5,T07_1000,1000.0,-9.95256162403012e-09,0.4223999999999999,-9.332222040838384e-08
22,N5,T08_1300,1300.0,-9.96422679844812e-09,0.4223999999999999,-9.332222040600978e-08
22,N5,T09_1600,1600.0,-9.971287298754012e-09,0.4223999999999999,-9.332222040457284e-08
22,N5,T10_2000,2000.0,-9.977269111513325e-09,0.4223999999999999,-9.332222040335545e-08
22,N5,T_VOLL,10000.0,-9.995600473195931e-09,38.01599999999999,8.851975328904247e-09
23,N1,T01_100,100.0,-7.817834715851614e-09,0.3714,-1.0751024800700553e-07
23,N1,T02_200,200.0,-9.636305784493291e-09,0.3714,-1.0751024752829414e-07
23,N1,T03_300,300.0,-9.801621336922853e-09,0.3714,-1.0751024748477516e-07
23,N1,T04_450,450.0,-9.882045119230169e-09,0.3714,-1.075102474636038e-07
23,N1,T05_600,600.0,-9.916070565599683e-09,0.3714,-1.0751024745464669e-07
23,N1,T06_800,800.0,-9.939384297374382e-09,0.3714,-1.075102474485094e-07
23,N1,T07_1000,1000.0,-9.952561624030724e-09,0.3714,-1.075102474450405e-07
23,N1,T08_1300,1300.0,-9.964226798448464e-09,0.3714,-1.0751024744196967e-07
23,N1,T09_1600,1600.0,-9.971287298754234e-09,0.3714,-1.0751024744011102e-07
23,N1,T10_2000,2000.0,-9.977269111513464e-09,0.3714,-1.0751024743853631e-07
23,N1,T_VOLL,10000.0,-9.995600473195931e-09,33.426,8.694330584084945e-09
23,N2,T01_100,100.0,-7.817834706870902e-09,2.2284,-9.58504125467667e-09
23,N2,T02_200,200.0,-9.636305784243827e-09,2.2284,-9.585041241379212e-09
23,N2,T03_300,300.0,-9.801621336848632e-09,2.2284,-9.585041240170353e-09
23,N2,T04_450,450.0,-9.88204511920393e-09,2.2284,-9.585041239582261e-09
23,N2,T05_600,600.0,-9.916070565586398e-09,2.2284,-9.585041239333453e-09
23,N2,T06_800,800.0,-9.939384297367454e-09,2.2284,-9.585041239162971e-09
23,N2,T07_1000,1000.0,-9.95256162402648e-09,2.2284,-9.585041239066611e-09
23,N2,T08_1300,1300.0,-9.96422679844605e-09,2.2284,-9.585041238981316e-09
23,N2,T09_1600,1600.0,-9.971287298752679e-09,2.2284,-9.585041238929682e-09
23,N2,T10_2000,2000.0,-9.97726911151249e-09,2.2284,-9.585041238885944e-09
23,N2,T_VOLL,10000.0,-9.995600473195931e-09,200.556,9.782388430680841e-09
23,N3,T01_100,100.0,-7.817834707027375e-09,2.2284,-9.585041254676666e-09
23,N3,T02_200,200.0,-9.636305784248173e-09,2.2284,-9.585041241379208e-09
23,N3,T03_300,300.0,-9.801621336849926e-09,2.2284,-9.58504124017035e-09
23,N3,T04_450,450.0,-9.882045119204386e-09,2.2284,-9.58504123958226e-09
23,N3,T05_600,600.0,-9.91607056558663e-09,2.2284,-9.585041239333452e-09
23,N3,T06_800,800.0,-9.939384297367573e-09,2.2284,-9.585041239162968e-09
23,N3,T07_1000,1000.0,-9.952561624026555e-09,2.2284,-9.585041239066608e-09
23,N3,T08_1300,1300.0,-9.964226798446092e-09,2.2284,-9.58504123898131e-09
23,N3,T09_1600,1600.0,-9.971287298752707e-09,2.2284,-9.585041238929678e-09
23,N3,T10_2000,2000.0,-9.977269111512507e-09,2.2284,-9.585041238885937e-09
23,N3,T_VOLL,10000.0,-9.995600473195931e-09,200.556,9.782388430680841e-09
23,N4,T01_100,100.0,-7.817834706977953e-09,2.2284,-9.585041254676678e-09
23,N4,T02_200,200.0,-9.6363057842468e-09,2.2284,-9.585041241379221e-09
23,N4,T03_300,300.0,-9.801621336849517e-09,2.2284,-9.585041240170363e-09
