investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I2,18,N4,60.00000058964393,59.999999999226425,5.904175068849327e-07
I2,18,N5,60.0000005896647,59.999999999239,5.90425699442676e-07
I2,18,N6,60.00000058953323,59.99999999911131,5.904219193553217e-07
I2,18,N7,60.000000589513206,59.999999999103636,5.904095701225742e-07
I2,18,N8,60.0000005894888,59.999999999079144,5.904096553877025e-07
I2,18,N9,60.00000058950229,59.999999999085,5.904172937221119e-07
I2,19,N1,60.00000059026482,60.000000000115016,5.901498028038077e-07
I2,19,N2,60.000000590263255,60.00000000008873,5.901745225855848e-07
I2,19,N3,60.0000005903667,60.000000000168214,5.90198489192062e-07
I2,19,N4,60.00000059035612,60.00000000017441,5.901817132780707e-07
I2,19,N5,60.00000059044753,60.00000000024191,5.902056159357016e-07
I2,19,N6,60.00000059036416,60.00000000017255,5.901916111383798e-07
I2,19,N7,60.00000059035872,60.00000000016666,5.901920587803033e-07
I2,19,N8,60.00000059037021,60.00000000017297,5.901972457422744e-07
I2,19,N9,60.000000590367286,60.00000000016974,5.901975441702234e-07
I2,20,N1,60.00000059271966,60.00000000052628,5.921933805552726e-07
I2,20,N2,60.00000059280055,60.00000000056628,5.922342722897156e-07
I2,20,N3,60.00000059291039,60.00000000064994,5.92260448684101e-07
I2,20,N4,60.00000059286969,60.00000000062807,5.922416193016034e-07
