sweep,investor,termination,optimal,solve_seconds,best_feasible_objective,best_objective_bound,proximal_penalty,configured_proximal_penalty,proximal_unpenalized_sweeps,effective_damping,complementarity_epsilon,complementarity_max_product,complementarity_max_violation,primal_dual_gap_eur_per_day,profit_eur_per_day,old_power_mw,best_response_power_mw,new_power_mw,old_energy_mwh,best_response_energy_mwh,new_energy_mwh,old_access_request_mw,best_response_access_request_mw,new_access_request_mw,max_raw_deviation_mw,max_raw_deviation_mwh,max_iterate_change_mw,max_iterate_change_mwh,max_raw_bid_deviation_eur_per_mwh,max_iterate_bid_change_eur_per_mwh,max_raw_quantity_bid_deviation_mw,max_iterate_quantity_bid_change_mw,max_raw_access_quantity_deviation_mw,max_iterate_access_quantity_change_mw,max_raw_access_bid_deviation_eur_per_mw_day,max_iterate_access_bid_change_eur_per_mw_day
20,I2,optimal,True,3.7462204000912607,,,0.0,0.0,10,0.25,,,,,-1.8293785278294315e-05,1.6839220469433913,9.689674187824218e-07,1.2629416355376548,3.898982680093205,2.014098582948551e-06,2.92423722164203,,,,10.976755757505423,41.041125226382135,2.7441889393763574,10.26028130659553,651.7514944580084,162.9378736145021,0.0,0.0,0.0,0.0,0.0,0.0
20,I3,optimal,True,45.253588299965486,,,0.0,0.0,10,0.25,,,,,129130.74003178703,79.2848858106538,82.53347695652212,80.09703310585688,219.81976952076207,217.85848140681924,219.3294462727937,,,,10.976755757505423,41.041125226382135,2.7441889393763574,10.26028130659553,651.7514944580084,162.9378736145021,0.0,0.0,0.0,0.0,0.0,0.0
20,I4,optimal,True,13.06682279985398,,,0.0,0.0,10,0.25,,,,,209445.9059181104,133.7319851961178,127.45491295546375,132.16271708080507,366.1766530493293,367.21173159878373,366.43542253619773,,,,10.976755757505423,41.041125226382135,2.7441889393763574,10.26028130659553,651.7514944580084,162.9378736145021,0.0,0.0,0.0,0.0,0.0,0.0
21,I1,optimal,True,9.083657499868423,,,0.0,0.0,10,0.25,,,,,65.61207759186512,2.2978806079117002,1.0240482811423668,1.97942252352362,4.976529045771942,2.048096578610035,4.244420925863622,,,,11.838587873766421,17.228932433512576,2.9596469684416036,4.307233108378142,493.55052190366854,47.78133592971517,0.0,0.0,0.0,0.0,0.0,0.0
21,I2,optimal,True,2.9200997999869287,,,0.0,0.0,10,0.25,,,,,-1.2593647706484355e-05,1.2629416355376548,6.087370100506858e-07,0.9472062941271735,2.92423722164203,1.421095024731191e-06,2.193178074368727,,,,11.838587873766421,17.228932433512576,2.9596469684416036,4.307233108378142,493.55052190366854,47.78133592971517,0.0,0.0,0.0,0.0,0.0,0.0
21,I3,optimal,True,33.19511210010387,,,0.0,0.0,10,0.25,,,,,129129.09526262606,80.09703310585688,86.25628663648551,81.63684628982361,219.3294462727937,218.91133732240866,219.22491846715008,,,,11.838587873766421,17.228932433512576,2.9596469684416036,4.307233108378142,493.55052190366854,47.78133592971517,0.0,0.0,0.0,0.0,0.0,0.0
21,I4,optimal,True,13.64860749989748,,,0.0,0.0,10,0.25,,,,,209654.13913436283,132.16271708080507,128.98562663006965,131.36844443973337,366.43542253619773,365.53596640937707,366.21055841565595,,,,11.838587873766421,17.228932433512576,2.9596469684416036,4.307233108378142,493.55052190366854,47.78133592971517,0.0,0.0,0.0,0.0,0.0,0.0
22,I1,optimal,True,7.019709999905899,,,0.0,0.0,10,0.25,,,,,72.81807110707089,1.97942252352362,1.0772655429440048,1.7538831846247978,4.244420925863622,2.1545313072568635,3.7219483020086566,,,,7.5593950345239165,14.168979360125661,1.8898487586309756,3.5422448400314153,492.4395095294721,30.199417617265624,0.0,0.0,0.0,0.0,0.0,0.0
22,I2,optimal,True,3.58637179993093,,,0.0,0.0,10,0.25,,,,,-3.4026108752974996e-06,0.9472062941271735,1.9269937793172284e-07,0.7104047423472766,2.193178074368727,3.8259314699401706e-07,1.6448835983520285,,,,7.5593950345239165,14.168979360125661,1.8898487586309756,3.5422448400314153,492.4395095294721,30.199417617265624,0.0,0.0,0.0,0.0,0.0,0.0
22,I3,optimal,True,27.927445400040597,,,0.0,0.0,10,0.25,,,,,129110.86660970123,81.63684628982361,84.15955735442726,82.267523751108,219.22491846715008,218.9074096970749,219.14554048473255,,,,7.5593950345239165,14.168979360125661,1.8898487586309756,3.5422448400314153,492.4395095294721,30.199417617265624,0.0,0.0,0.0,0.0,0.0,0.0
22,I4,optimal,True,11.248019399819896,,,0.0,0.0,10,0.25,,,,,210066.46416039477,131.36844443973337,134.50908533117433,132.15360457431422,366.21055841565595,368.13508005312815,366.691688610361,,,,7.5593950345239165,14.168979360125661,1.8898487586309756,3.5422448400314153,492.4395095294721,30.199417617265624,0.0,0.0,0.0,0.0,0.0,0.0
23,I1,optimal,True,7.0394272999837995,,,0.0,0.0,10,0.25,,,,,59.5743279045105,1.7538831846247978,0.8794988666087321,1.5352870830172083,3.7219483020086566,1.7589979369483768,3.2312106354073906,,,,4.730128749477402,7.19813822456004,1.1825321873693504,1.79953455614001,383.83222027251503,53.70174190558981,0.0,0.0,0.0,0.0,0.0,0.0
23,I2,optimal,True,3.177986399969086,,,0.0,0.0,10,0.25,,,,,-2.2104433792459453e-05,0.7104047423472766,1.1365471897340413e-06,0.5328036827490026,1.6448835983520285,2.5057461903315927e-06,1.2336629760444968,,,,4.730128749477402,7.19813822456004,1.1825321873693504,1.79953455614001,383.83222027251503,53.70174190558981,0.0,0.0,0.0,0.0,0.0,0.0
23,I3,optimal,True,23.337419499875978,,,0.0,0.0,10,0.25,,,,,128993.64954181241,82.267523751108,78.39382014503828,81.29909784959057,219.14554048473255,218.75354885335466,219.04754257524144,,,,4.730128749477402,7.19813822456004,1.1825321873693504,1.79953455614001,383.83222027251503,53.70174190558981,0.0,0.0,0.0,0.0,0.0,0.0
23,I4,optimal,True,19.24687759997323,,,0.0,0.0,10,0.25,,,,,210046.84133722435,132.15360457431422,132.65919245919687,132.28000154511503,366.691688610361,367.1201346839821,366.7988001226812,,,,4.730128749477402,7.19813822456004,1.1825321873693504,1.79953455614001,383.83222027251503,53.70174190558981,0.0,0.0,0.0,0.0,0.0,0.0
24,I1,optimal,True,6.326050600036979,,,0.0,0.0,10,0.25,,,,,60.15238637038043,1.5352870830172083,0.8902573089980731,1.3740296395124245,3.2312106354073906,1.780514641266557,2.868536636872182,,,,5.238527454718147,10.47705490026092,1.3096318636795363,2.619263725065231,456.8282412253824,114.20706030634562,0.0,0.0,0.0,0.0,0.0,0.0
24,I2,optimal,True,4.0424212999641895,,,0.0,0.0,10,0.25,,,,,-1.4288172920782353e-05,0.5328036827490026,7.12144866485986e-07,0.3996028320945236,1.2336629760444968,1.562135915907232e-06,0.9252473876558586,,,,5.238527454718147,10.47705490026092,1.3096318636795363,2.619263725065231,456.8282412253824,114.20706030634562,0.0,0.0,0.0,0.0,0.0,0.0
24,I3,optimal,True,24.158344600116834,,,0.0,0.0,10,0.25,,,,,129052.48901241817,81.29909784959057,81.93712025848116,81.45860345181322,219.04754257524144,218.98444664045405,219.0317685915446,,,,5.238527454718147,10.47705490026092,1.3096318636795363,2.619263725065231,456.8282412253824,114.20706030634562,0.0,0.0,0.0,0.0,0.0,0.0
24,I4,optimal,True,10.247343599796295,,,0.0,0.0,10,0.25,,,,,210082.4583313062,132.28000154511503,133.95674407873037,132.69918709706872,366.7988001226812,367.5256249926343,366.9805061406179,,,,5.238527454718147,10.47705490026092,1.3096318636795363,2.619263725065231,456.8282412253824,114.20706030634562,0.0,0.0,0.0,0.0,0.0,0.0
25,I1,optimal,True,6.575713299913332,,,0.0,0.0,10,0.25,,,,,53.311778402861265,1.3740296395124245,1.0074510107290044,1.2823849149508424,2.868536636872182,2.014902305457268,2.655127895958221,,,,6.743540177219579,13.00638760712144,1.6858850443048965,3.25159690178036,491.8596250248556,50.54386585395065,0.0,0.0,0.0,0.0,0.0,0.0
25,I2,optimal,True,8.333985100034624,,,0.0,0.0,10,0.25,,,,,0.0,0.3996028320945236,0.0,0.2997021240708927,0.9252473876558586,0.0,0.6939355407418939,,,,6.743540177219579,13.00638760712144,1.6858850443048965,3.25159690178036,491.8596250248556,50.54386585395065,0.0,0.0,0.0,0.0,0.0,0.0
25,I3,optimal,True,9.450499300146475,,,0.0,0.0,10,0.25,,,,,129044.25445683593,81.45860345181322,74.88146639713169,79.81431829989614,219.0317685915446,219.05122196367032,219.03662968576998,,,,6.743540177219579,13.00638760712144,1.6858850443048965,3.25159690178036,491.8596250248556,50.54386585395065,0.0,0.0,0.0,0.0,0.0,0.0
25,I4,optimal,True,13.244919900083914,,,0.0,0.0,10,0.25,,,,,210148.56259749975,132.69918709706872,139.7912098385266,134.47219277235396,366.9805061406179,371.1263808409599,368.01697478080087,,,,6.743540177219579,13.00638760712144,1.6858850443048965,3.25159690178036,491.8596250248556,50.54386585395065,0.0,0.0,0.0,0.0,0.0,0.0
26,I1,optimal,True,6.065962799824774,,,0.0,0.0,10,0.25,,,,,20.540281968839814,1.2823849149508424,0.669295638965127,1.1291125254074084,2.655127895958221,1.3385915122210539,2.3259936269559547,,,,3.6189490352272173,6.31483951607899,0.9047372588068043,1.5787098790197476,492.2996659459915,36.70517988951201,0.0,0.0,0.0,0.0,0.0,0.0
26,I2,optimal,True,8.657361899968237,,,0.0,0.0,10,0.25,,,,,0.0,0.2997021240708927,0.0,0.2247765930531695,0.6939355407418939,0.0,0.5204516555564205,,,,3.6189490352272173,6.31483951607899,0.9047372588068043,1.5787098790197476,492.2996659459915,36.70517988951201,0.0,0.0,0.0,0.0,0.0,0.0
26,I3,optimal,True,19.810461499961093,,,0.0,0.0,10,0.25,,,,,128995.5390449554,79.81431829989614,74.0179660791714,78.36523024446598,219.03662968576998,218.14625148104935,218.81403513259605,,,,3.6189490352272173,6.31483951607899,0.9047372588068043,1.5787098790197476,492.2996659459915,36.70517988951201,0.0,0.0,0.0,0.0,0.0,0.0
26,I4,optimal,True,12.74705950007774,,,0.0,0.0,10,0.25,,,,,209825.99026688273,134.47219277235396,132.11080429535133,133.8818456531033,368.01697478080087,367.87646099790476,367.98184633507685,,,,3.6189490352272173,6.31483951607899,0.9047372588068043,1.5787098790197476,492.2996659459915,36.70517988951201,0.0,0.0,0.0,0.0,0.0,0.0
27,I1,optimal,True,6.481100599979982,,,0.0,0.0,10,0.25,,,,,40.847164918804246,1.1291125254074084,0.6288958608349206,1.0040583086205541,2.3259936269559547,1.2577920513375214,2.0589431125382545,,,,4.236472705815601,4.829327328985229,1.0591181764539002,1.207331832246311,507.1089859487695,24.058182514020928,0.0,0.0,0.0,0.0,0.0,0.0
27,I2,optimal,True,3.044870600104332,,,0.0,0.0,10,0.25,,,,,-1.2263031319571962e-05,0.2247765930531695,6.568466987195508e-07,0.1685825235563374,0.5204516555564205,1.3494352871696534e-06,0.39033890539272936,,,,4.236472705815601,4.829327328985229,1.0591181764539002,1.207331832246311,507.1089859487695,24.058182514020928,0.0,0.0,0.0,0.0,0.0,0.0
27,I3,optimal,True,21.24885560013354,,,0.0,0.0,10,0.25,,,,,129000.31169729341,78.36523024446598,82.03008387096239,79.281443650787,218.81403513259605,218.43826730583623,218.7200931710168,,,,4.236472705815601,4.829327328985229,1.0591181764539002,1.207331832246311,507.1089859487695,24.058182514020928,0.0,0.0,0.0,0.0,0.0,0.0
27,I4,optimal,True,12.676520999986678,,,0.0,0.0,10,0.25,,,,,209956.7402938165,133.8818456531033,135.30857259061446,134.23852734913254,367.98184633507685,370.01373667622687,368.4898188153018,,,,4.236472705815601,4.829327328985229,1.0591181764539002,1.207331832246311,507.1089859487695,24.058182514020928,0.0,0.0,0.0,0.0,0.0,0.0
28,I1,optimal,True,8.257360600167885,,,0.0,0.0,10,0.25,,,,,28.023015222390118,1.0040583086205541,0.4479164495274387,0.8650228374242404,2.0589431125382545,0.8958330394514741,1.7681655634330762,,,,25.82730080388844,29.363839379310107,6.456825200972112,7.340959844827523,773.5244687964853,193.38111719912132,0.0,0.0,0.0,0.0,0.0,0.0
28,I2,optimal,True,2.4389002001844347,,,0.0,0.0,10,0.25,,,,,-1.0172766364555295e-05,0.1685825235563374,5.473784936460925e-07,0.1264369569970747,0.39033890539272936,1.1224913413670923e-06,0.2927543115269114,,,,25.82730080388844,29.363839379310107,6.456825200972112,7.340959844827523,773.5244687964853,193.38111719912132,0.0,0.0,0.0,0.0,0.0,0.0
28,I3,optimal,True,82.52593340002932,,,0.0,0.0,10,0.25,,,,,129051.54115972924,79.281443650787,94.42580762094228,83.06753464332581,218.7200931710168,218.14186737581116,218.5755367222154,,,,25.82730080388844,29.363839379310107,6.456825200972112,7.340959844827523,773.5244687964853,193.38111719912132,0.0,0.0,0.0,0.0,0.0,0.0
28,I4,optimal,True,22.511551999952644,,,0.0,0.0,10,0.25,,,,,210127.23195071908,134.23852734913254,137.56701365883262,135.07064888904554,368.4898188153018,371.8996300689024,369.3422715262422,,,,25.82730080388844,29.363839379310107,6.456825200972112,7.340959844827523,773.5244687964853,193.38111719912132,0.0,0.0,0.0,0.0,0.0,0.0
29,I1,optimal,True,6.128838799893856,,,0.0,0.0,10,0.25,,,,,7.638326882333311,0.8650228374242404,0.11373440617047523,0.6772005282321762,1.7681655634330762,0.2274690284915029,1.3829909980341413,,,,7.660814393232634,9.10227759006247,1.9152035983081603,2.275569397515625,639.9673661799754,159.99184154499386,0.0,0.0,0.0,0.0,0.0,0.0
29,I2,optimal,True,2.305748200044036,,,0.0,0.0,10,0.25,,,,,-1.336255762443377e-05,0.1264369569970747,6.792565797889693e-07,0.09482780786767966,0.2927543115269114,1.4845918291833175e-06,0.21956592664625244,,,,7.660814393232634,9.10227759006247,1.9152035983081603,2.275569397515625,639.9673661799754,159.99184154499386,0.0,0.0,0.0,0.0,0.0,0.0
29,I3,optimal,True,10.263410799903795,,,0.0,0.0,10,0.25,,,,,129086.5322540925,83.06753464332581,83.54965871213618,83.18806566052841,218.5755367222154,218.2311561525705,218.48944157980415,,,,7.660814393232634,9.10227759006247,1.9152035983081603,2.275569397515625,639.9673661799754,159.99184154499386,0.0,0.0,0.0,0.0,0.0,0.0
29,I4,optimal,True,18.439576599979773,,,0.0,0.0,10,0.25,,,,,210390.57516914446,135.07064888904554,134.15537902087738,134.8418314215059,369.3422715262422,368.73591910473635,369.1906834162822,,,,7.660814393232634,9.10227759006247,1.9152035983081603,2.275569397515625,639.9673661799754,159.99184154499386,0.0,0.0,0.0,0.0,0.0,0.0
30,I1,optimal,True,5.197494300082326,,,0.0,0.0,10,0.25,,,,,16.231066486905707,0.6772005282321762,0.24082709204798017,0.56810708469288,1.3829909980341413,0.4816543937312733,1.157656651697587,,,,3.7405171081464665,7.48103420967489,0.9351292770366166,1.870258552418722,483.4186522199282,101.79605189655062,0.0,0.0,0.0,0.0,0.0,0.0
30,I2,optimal,True,3.318510400131345,,,0.0,0.0,10,0.25,,,,,-1.0063130987045188e-05,0.09482780786767966,4.938034801240858e-07,0.07112090762518485,0.21956592664625244,1.1393699939350178e-06,0.16467456428152336,,,,3.7405171081464665,7.48103420967489,0.9351292770366166,1.870258552418722,483.4186522199282,101.79605189655062,0.0,0.0,0.0,0.0,0.0,0.0
30,I3,optimal,True,14.112856999970973,,,0.0,0.0,10,0.25,,,,,129223.11932185637,83.18806566052841,86.9095420053066,84.11843474204072,218.48944157980415,218.04191006942915,218.37755867645916,,,,3.7405171081464665,7.48103420967489,0.9351292770366166,1.870258552418722,483.4186522199282,101.79605189655062,0.0,0.0,0.0,0.0,0.0,0.0
30,I4,optimal,True,11.425507699837908,,,0.0,0.0,10,0.25,,,,,209095.3676132487,134.8418314215059,132.6305643966707,134.28901466529712,369.1906834162822,369.43921282495825,369.2528157684512,,,,3.7405171081464665,7.48103420967489,0.9351292770366166,1.870258552418722,483.4186522199282,101.79605189655062,0.0,0.0,0.0,0.0,0.0,0.0
31,I1,optimal,True,4.429383600130677,,,0.0,0.0,10,0.25,,,,,17.883075251445828,0.56810708469288,0.2649254595196545,0.49231157590078195,1.157656651697587,0.5298511807747645,1.0007050401280297,,,,4.967688072337316,9.93537614359342,1.2419220180843293,2.483844035898354,482.08798396354575,74.73193073882422,0.0,0.0,0.0,0.0,0.0,0.0
31,I2,optimal,True,2.869550900068134,,,0.0,0.0,10,0.25,,,,,-8.578753488506347e-06,0.07112090762518485,4.4220021621450815e-07,0.05334073849330663,0.16467456428152336,9.615941814630555e-07,0.12350604898542575,,,,4.967688072337316,9.93537614359342,1.2419220180843293,2.483844035898354,482.08798396354575,74.73193073882422,0.0,0.0,0.0,0.0,0.0,0.0
31,I3,optimal,True,9.501740500098094,,,0.0,0.0,10,0.25,,,,,129297.09229267841,84.11843474204072,87.57401173137028,84.9823289789077,218.37755867645916,218.8682104214627,218.5002215738718,,,,4.967688072337316,9.93537614359342,1.2419220180843293,2.483844035898354,482.08798396354575,74.73193073882422,0.0,0.0,0.0,0.0,0.0,0.0
31,I4,optimal,True,12.63337289984338,,,0.0,0.0,10,0.25,,,,,209595.93045431573,134.28901466529712,135.43731087821072,134.57608869159372,369.2528157684512,372.9763435877096,370.1836976467432,,,,4.967688072337316,9.93537614359342,1.2419220180843293,2.483844035898354,482.08798396354575,74.73193073882422,0.0,0.0,0.0,0.0,0.0,0.0
32,I1,optimal,True,7.472227999940515,,,0.0,0.0,10,0.25,,,,,0.0,0.49231157590078195,0.0,0.3692336819255864,1.0007050401280297,0.0,0.7505287800960222,,,,6.021163540801108,6.893149920753139,1.5052908852002744,1.7232874801882847,716.8848276017055,179.22120690042635,0.0,0.0,0.0,0.0,0.0,0.0
32,I2,optimal,True,2.558699999935925,,,0.0,0.0,10,0.25,,,,,-1.8620088058987763e-05,0.05334073849330663,9.518512763224231e-07,0.04000566254446797,0.12350604898542575,2.0754732612830875e-06,0.09262977421130801,,,,6.021163540801108,6.893149920753139,1.5052908852002744,1.7232874801882847,716.8848276017055,179.22120690042635,0.0,0.0,0.0,0.0,0.0,0.0
32,I3,optimal,True,15.90428419993259,,,0.0,0.0,10,0.25,,,,,129299.47722149409,84.9823289789077,81.41327633218191,84.09006578275411,218.5002215738718,218.0686022982749,218.3923166693065,,,,6.021163540801108,6.893149920753139,1.5052908852002744,1.7232874801882847,716.8848276017055,179.22120690042635,0.0,0.0,0.0,0.0,0.0,0.0
32,I4,optimal,True,19.037929400103167,,,0.0,0.0,10,0.25,,,,,208622.81023956733,134.57608869159372,131.83928522059625,133.89188782311822,370.1836976467432,369.75775794267247,370.0772127160688,,,,6.021163540801108,6.893149920753139,1.5052908852002744,1.7232874801882847,716.8848276017055,179.22120690042635,0.0,0.0,0.0,0.0,0.0,0.0
33,I1,optimal,True,7.1762802999001,,,0.0,0.0,10,0.25,,,,,0.0,0.3692336819255864,0.0,0.2769252614441899,0.7505287800960222,0.0,0.5628965850720167,,,,4.2828768120717555,4.137204495881566,1.070719203017937,1.034301123970394,537.6276546689598,134.40691366723993,0.0,0.0,0.0,0.0,0.0,0.0
33,I2,optimal,True,2.934645799919963,,,0.0,0.0,10,0.25,,,,,-4.553716231402505e-06,0.04000566254446797,1.6167590374143493e-07,0.03000426456211599,0.09262977421130801,5.458018268845598e-07,0.06947239262987691,,,,4.2828768120717555,4.137204495881566,1.070719203017937,1.034301123970394,537.6276546689598,134.40691366723993,0.0,0.0,0.0,0.0,0.0,0.0
33,I3,optimal,True,19.94125679996796,,,0.0,0.0,10,0.25,,,,,129286.15713522608,84.09006578275411,85.85363621300841,84.53095837115114,218.3923166693065,217.69916325055968,218.21902826037262,,,,4.2828768120717555,4.137204495881566,1.070719203017937,1.034301123970394,537.6276546689598,134.40691366723993,0.0,0.0,0.0,0.0,0.0,0.0
33,I4,optimal,True,18.89008909999393,,,0.0,0.0,10,0.25,,,,,208417.03483437066,133.89188782311822,131.37271087261615,133.26209358232575,370.0772127160688,369.3909349508567,369.90564325748574,,,,4.2828768120717555,4.137204495881566,1.070719203017937,1.034301123970394,537.6276546689598,134.40691366723993,0.0,0.0,0.0,0.0,0.0,0.0
34,I1,optimal,True,4.488289099885151,,,0.0,0.0,10,0.25,,,,,0.5643114641617637,0.2769252614441899,0.11190683294922094,0.23567065432044765,0.5628965850720167,0.22381367101618924,0.47812585655805984,,,,4.178490492109553,8.356980983849638,1.0446226230273865,2.0892452459624096,352.03112881871664,81.5534639598395,0.0,0.0,0.0,0.0,0.0,0.0
34,I2,optimal,True,2.140124300029129,,,0.0,0.0,10,0.25,,,,,-1.929478956602404e-05,0.03000426456211599,9.92319171626637e-07,0.02250330937683678,0.06947239262987691,2.171726045080778e-06,0.05210453718168616,,,,4.178490492109553,8.356980983849638,1.0446226230273865,2.0892452459624096,352.03112881871664,81.5534639598395,0.0,0.0,0.0,0.0,0.0,0.0
34,I3,optimal,True,20.109846799867228,,,0.0,0.0,10,0.25,,,,,129289.57030377543,84.53095837115114,83.55044743286868,84.28583058504142,218.21902826037262,218.73519774010902,218.34807051378507,,,,4.178490492109553,8.356980983849638,1.0446226230273865,2.0892452459624096,352.03112881871664,81.5534639598395,0.0,0.0,0.0,0.0,0.0,0.0
34,I4,optimal,True,17.693457700079307,,,0.0,0.0,10,0.25,,,,,209046.89875711192,133.26209358232575,134.9794090327178,133.69142244432572,369.90564325748574,370.4296600147546,370.03664744112683,,,,4.178490492109553,8.356980983849638,1.0446226230273865,2.0892452459624096,352.03112881871664,81.5534639598395,0.0,0.0,0.0,0.0,0.0,0.0
35,I1,optimal,True,8.986562900012359,,,0.0,0.0,10,0.25,,,,,0.0,0.23567065432044765,0.0,0.17675299074033574,0.47812585655805984,0.0,0.35859439241854485,,,,9.944149358523259,29.850235569068836,2.4860373396308155,7.462558892267211,475.2523786412632,118.81309466031581,0.0,0.0,0.0,0.0,0.0,0.0
35,I2,optimal,True,3.1932343000080436,,,0.0,0.0,10,0.25,,,,,-1.8244559199362566e-05,0.02250330937683678,9.463741629745771e-07,0.016877587056561665,0.05210453718168616,2.079504725887262e-06,0.03907863387667668,,,,9.944149358523259,29.850235569068836,2.4860373396308155,7.462558892267211,475.2523786412632,118.81309466031581,0.0,0.0,0.0,0.0,0.0,0.0
35,I3,optimal,True,24.2184389999602,,,0.0,0.0,10,0.25,,,,,129263.0674379881,84.28583058504142,76.75722972606091,82.40368037022995,218.34807051378507,217.97930844845362,218.25587998804792,,,,9.944149358523259,29.850235569068836,2.4860373396308155,7.462558892267211,475.2523786412632,118.81309466031581,0.0,0.0,0.0,0.0,0.0,0.0
35,I4,optimal,True,21.278123800177127,,,0.0,0.0,10,0.25,,,,,208627.97596271508,133.69142244432572,133.16531667298625,133.55989600149087,370.03664744112683,370.37287750961235,370.1207049582482,,,,9.944149358523259,29.850235569068836,2.4860373396308155,7.462558892267211,475.2523786412632,118.81309466031581,0.0,0.0,0.0,0.0,0.0,0.0
36,I1,optimal,True,7.799290100112557,,,0.0,0.0,10,0.25,,,,,0.0,0.17675299074033574,0.0,0.1325647430552518,0.35859439241854485,0.0,0.26894579431390864,,,,5.205789673769846,8.554499712817417,1.3014474184424607,2.138624928204351,348.35217159578167,80.88748455524541,0.0,0.0,0.0,0.0,0.0,0.0
36,I2,optimal,True,1.9036375998985022,,,0.0,0.0,10,0.25,,,,,-1.0868040265625285e-05,0.016877587056561665,5.709923125731718e-07,0.012658268220200273,0.03907863387667668,1.2376345477368247e-06,0.029309149186283467,,,,5.205789673769846,8.554499712817417,1.3014474184424607,2.138624928204351,348.35217159578167,80.88748455524541,0.0,0.0,0.0,0.0,0.0,0.0
36,I3,optimal,True,14.21898419992067,,,0.0,0.0,10,0.25,,,,,129296.5424824138,82.40368037022995,75.2545417596442,80.61639567894518,218.25587998804792,218.1623837860318,218.232505845725,,,,5.205789673769846,8.554499712817417,1.3014474184424607,2.138624928204351,348.35217159578167,80.88748455524541,0.0,0.0,0.0,0.0,0.0,0.0
36,I4,optimal,True,23.572706900071353,,,0.0,0.0,10,0.25,,,,,209031.8649596015,133.55989600149087,138.0406175739076,134.68007635732917,370.1207049582482,370.73205755885357,370.2735429960858,,,,5.205789673769846,8.554499712817417,1.3014474184424607,2.138624928204351,348.35217159578167,80.88748455524541,0.0,0.0,0.0,0.0,0.0,0.0
37,I1,optimal,True,5.245756699936464,,,0.0,0.0,10,0.25,,,,,0.0,0.1325647430552518,0.0,0.09942355729143885,0.26894579431390864,0.0,0.20170934573543148,,,,3.830667301449438,9.901821485066236,0.9576668253623595,2.4754553712665626,242.6867528009101,60.67168820022753,0.0,0.0,0.0,0.0,0.0,0.0
37,I2,optimal,True,7.121166399912909,,,0.0,0.0,10,0.25,,,,,0.0,0.012658268220200273,0.0,0.009493701165150204,0.029309149186283467,0.0,0.0219818618897126,,,,3.830667301449438,9.901821485066236,0.9576668253623595,2.4754553712665626,242.6867528009101,60.67168820022753,0.0,0.0,0.0,0.0,0.0,0.0
37,I3,optimal,True,16.000276200007647,,,0.0,0.0,10,0.25,,,,,129294.1882731392,80.61639567894518,74.06987400543818,78.97976526056843,218.232505845725,218.17880291396818,218.2190801127858,,,,3.830667301449438,9.901821485066236,0.9576668253623595,2.4754553712665626,242.6867528009101,60.67168820022753,0.0,0.0,0.0,0.0,0.0,0.0
37,I4,optimal,True,17.503368200035766,,,0.0,0.0,10,0.25,,,,,209332.71756413273,134.68007635732917,136.88633414301586,135.23164075637212,370.2735429960858,370.9095559947586,370.43254612083956,,,,3.830667301449438,9.901821485066236,0.9576668253623595,2.4754553712665626,242.6867528009101,60.67168820022753,0.0,0.0,0.0,0.0,0.0,0.0
38,I1,optimal,True,3.0477204001508653,,,0.0,0.0,10,0.25,,,,,-7.299771190938294e-06,0.09942355729143885,4.2542399249535136e-07,0.074567720836634,0.20170934573543148,1.0645658683510399e-06,0.15128214556472688,,,,13.511747530379871,21.78715177294478,3.377936882594966,5.446787943236188,390.51890670504457,69.0301075538748,0.0,0.0,0.0,0.0,0.0,0.0
38,I2,optimal,True,5.135636499850079,,,0.0,0.0,10,0.25,,,,,0.0,0.009493701165150204,0.0,0.007120275873862654,0.0219818618897126,0.0,0.01648639641728445,,,,13.511747530379871,21.78715177294478,3.377936882594966,5.446787943236188,390.51890670504457,69.0301075538748,0.0,0.0,0.0,0.0,0.0,0.0
38,I3,optimal,True,24.347476499853656,,,0.0,0.0,10,0.25,,,,,129248.21121804975,78.97976526056843,72.89320737379698,77.45812578887556,218.2190801127858,218.0115779393977,218.16720456943878,,,,13.511747530379871,21.78715177294478,3.377936882594966,5.446787943236188,390.51890670504457,69.0301075538748,0.0,0.0,0.0,0.0,0.0,0.0
38,I4,optimal,True,16.96224240004085,,,0.0,0.0,10,0.25,,,,,209330.11623667736,135.23164075637212,142.71708760069802,137.10300242230736,370.43254612083956,370.22461789016626,370.3805639440904,,,,13.511747530379871,21.78715177294478,3.377936882594966,5.446787943236188,390.51890670504457,69.0301075538748,0.0,0.0,0.0,0.0,0.0,0.0
39,I1,optimal,True,7.120595799991861,,,0.0,0.0,10,0.25,,,,,0.0,0.074567720836634,0.0,0.0559257906274755,0.15128214556472688,0.0,0.11346160917354517,,,,4.698225006147908,9.39645001269135,1.174556251536977,2.3491125031728366,483.5891320625442,120.89728301563603,0.0,0.0,0.0,0.0,0.0,0.0
39,I2,optimal,True,3.0042299998458475,,,0.0,0.0,10,0.25,,,,,-1.4386451436922186e-05,0.007120275873862654,7.800502723257907e-07,0.005340287782830606,0.01648639641728445,1.6215764246434205e-06,0.01236496143384657,,,,4.698225006147908,9.39645001269135,1.174556251536977,2.3491125031728366,483.5891320625442,120.89728301563603,0.0,0.0,0.0,0.0,0.0,0.0
