unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I1,12,N1,1.192069696731308e-06,1.2456804037209387e-06,1.8486429479887072e-07,1.1177924747381671e-07,-7.308504732505401e-08,60.00000055792362,-4.385102880279115e-06,2.224826567045156e-06,-6.272558286271483,-5.578645295069502,-63.71111988817428
I1,13,N1,1.2456804037209387e-06,1.2965720795302082e-06,1.830044699918977e-07,1.1269487558454533e-07,-7.030959440735238e-08,60.000000505541166,-4.218575699985537e-06,2.2177450918233225e-06,-6.249827705607083,-5.589361564537596,-63.55406912881319
I1,14,N1,1.2965720795302082e-06,1.3474509891783652e-06,1.829958080854483e-07,1.1269923604975378e-07,-7.029657203569453e-08,60.00000045694633,-4.2177943542634325e-06,2.2177128310140155e-06,-6.249745435168573,-5.589394798332972,-63.55344434546411
I1,15,N1,1.3474509891783652e-06,1.401022397565733e-06,1.8483733505864623e-07,1.1179241164496366e-07,-7.304492341368257e-08,60.00000044685254,-4.3826954374612635e-06,2.2247231002770742e-06,-6.27230049018505,-5.578744801446394,-63.709204039669366
I1,16,N1,1.401022397565733e-06,1.4602062671056072e-06,1.8873929994063957e-07,1.0995764383147221e-07,-7.878165610916736e-08,60.00000055113955,-4.726899409969728e-06,2.2402270782908384e-06,-6.322241334827686,-5.555558071300276,-64.03660733321335
I1,17,N1,1.4602062671056072e-06,1.5284092735677623e-06,1.9518266185120702e-07,1.0716073526861786e-07,-8.802192658258916e-08,60.00000061430925,-5.2813156490280335e-06,2.2675754783986864e-06,-6.410968601881198,-5.515632370290987,-64.57002717352691
I1,18,N1,1.5284092735677623e-06,1.4784839595079704e-06,1.2567779281933508e-07,1.5683590553781342e-07,3.1158112718478336e-08,67.15000052916385,2.092267285533567e-06,2.1188527376786137e-06,-5.698098603762462,-5.984712523762679,-65.37074566390926
I1,19,N1,1.4784839595079704e-06,1.4380669175462731e-06,1.293016327767819e-07,1.5111099454535622e-07,2.1809361768574316e-08,67.1500003365857,1.4644986501004847e-06,2.103094704916036e-06,-5.746652577939705,-5.911035833581681,-65.9574994857313
I1,20,N1,1.4380669175462731e-06,1.4048581705978242e-06,1.3222697188111963e-07,1.469269083009099e-07,1.4699936419790269e-08,67.15000039702555,9.871007364251669e-07,2.0936541013652213e-06,-5.7807928043047365,-5.8636235406397255,-66.39163218532391
I1,21,N1,1.4048581705978242e-06,1.377075232683705e-06,1.3453403233048186e-07,1.4386955747622136e-07,9.335525145739505e-09,67.15000060877097,6.268805192196045e-07,2.0880269235502742e-06,-5.805246812040854,-5.832222507146742,-66.71250149097403
I1,22,N1,1.377075232683705e-06,1.353282415164307e-06,1.3628963204497298e-07,1.4167287867422913e-07,5.3832466292561525e-09,67.1500006033281,3.6148501440241456e-07,2.0847188303940156e-06,-5.82270468287882,-5.81123585298517,-66.94529113283329
I1,23,N1,1.353282415164307e-06,1.3322795830697384e-06,1.375473536784369e-07,1.4016333720878006e-07,2.61598353034315e-09,67.150000571208,1.7566329555681324e-07,2.082830181654127e-06,-5.834594016827649,-5.797659070737554,-67.10614504137094
I1,24,N1,1.3322795830697384e-06,1.3130229278107389e-06,1.3834728918704534e-07,1.3922973599003718e-07,8.824468029918372e-10,67.15000054600662,5.9256303302723665e-08,2.0818276888281185e-06,-5.841574527999079,-5.789982428672424,-67.20503036894259
I1,1,N2,9.86989389078307e-07,1.0060222434561966e-06,1.379640676000078e-07,1.0305501607039173e-07,-3.490905152961606e-08,67.15000064958757,-2.344142832890204e-06,1.8076431275279962e-06,-9.557234509336547,-8.652788993480412,-70.32750922108441
I1,2,N2,1.0060222434561966e-06,1.025272456855889e-06,1.3809133275196025e-07,1.0296306451654901e-07,-3.5128268235411236e-08,67.15000061185361,-2.3588632335012223e-06,1.8079079795138194e-06,-9.56073291711129,-8.650910520599334,-70.34787290398776
I1,3,N2,1.025272456855889e-06,1.045855487875775e-06,1.388752494437483e-07,1.0240233350205712e-07,-3.647291594169116e-08,67.15000055228523,-2.4491563256280144e-06,1.8095818720935407e-06,-9.586770137171014,-8.63642336057266,-70.48998961898748
I1,4,N2,1.045855487875775e-06,1.0689693855460678e-06,1.403804151563656e-07,1.0135211197743722e-07,-3.902830317892839e-08,67.15000048165534,-2.620750577263232e-06,1.812993953503521e-06,-9.638384576767924,-8.608795638520494,-70.76484674288537
I1,5,N2,1.0689693855460678e-06,1.0959727614095963e-06,1.4273557752221285e-07,9.9774908716638e-08,-4.296066880557485e-08,67.15000057569236,-2.88480893502648e-06,1.8188286467913812e-06,-9.72161956102501,-8.567382189224462,-71.19345246390994
I1,6,N2,1.0959727614095963e-06,1.1284818119952536e-06,1.4615498898945506e-07,9.761732988553034e-08,-4.8537659103924724e-08,67.15000065882553,-3.2593038408063942e-06,1.8282923915623907e-06,-9.846945465592562,-8.511807520169404,-71.80870754565125
I1,7,N2,1.1284818119952536e-06,1.1685037817197832e-06,1.5097859561299762e-07,9.481118004000523e-08,-5.616741557299239e-08,67.15000071733864,-3.7716419960174966e-06,1.8434233173975214e-06,-10.032132926421086,-8.442787677025708,-72.65854143796386
I1,8,N2,1.1685037817197832e-06,1.2186398511349253e-06,1.5774690282119477e-07,9.127406960146425e-08,-6.647283321973052e-08,67.15000074843992,-4.463650800455826e-06,1.8676572931699427e-06,-10.308566177858426,-8.363740754009436,-73.81148249065116
I1,9,N2,1.2186398511349253e-06,1.2824246683570368e-06,1.673447263846757e-07,8.69074564868127e-08,-8.0437269897863e-08,67.15000069605048,-5.4013627296299014e-06,1.906891371536163e-06,-10.736838892951052,-8.284110573053447,-75.36769542540074
I1,10,N2,1.2824246683570368e-06,1.468051526361556e-06,2.6966436820602595e-07,6.250513523559649e-08,-2.0715923297042948e-07,60.00000074133566,-1.2429554131800296e-05,2.491271275812168e-06,-15.663158634762073,-7.903521950759771,-77.48354090874942
I1,11,N2,1.468051526361556e-06,1.224788454835804e-06,5.994779578250861e-08,2.8021425904197655e-07,2.2026646325946793e-07,100.68354860647885,2.2177209159961826e-05,2.5512154111836388e-06,-7.81782350093004,-16.628386725909078,-81.2876500138328
